Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
-5.013306168e-34,1.464425893e-33,-8.945063900e-37,-4.212899032e-37,-0.000000000e+00,0.000000000e+00
-5.022293323e-34,1.461463848e-33,-3.602690280e-37,-5.015711565e-37,-0.000000000e+00,0.000000000e+00
-5.014706552e-34,1.459939972e-33,2.009933158e-37,-3.782501462e-37,-0.000000000e+00,0.000000000e+00
-4.993855915e-34,1.460314218e-33,6.216396045e-37,-1.249195719e-37,-0.000000000e+00,0.000000000e+00
-4.966944236e-34,1.462383248e-33,7.886123109e-37,1.483613638e-37,-0.000000000e+00,0.000000000e+00
-4.942665379e-34,1.465376107e-33,6.732055593e-37,3.351219131e-37,-0.000000000e+00,0.000000000e+00
-4.928470916e-34,1.468236443e-33,3.338582131e-37,3.676558482e-37,-0.000000000e+00,0.000000000e+00
-4.928343505e-34,1.469990159e-33,-1.072028975e-37,2.363871418e-37,-0.000000000e+00,0.000000000e+00
-4.941726036e-34,1.470072524e-33,-5.049797633e-37,-1.151758573e-38,-0.000000000e+00,0.000000000e+00
-4.963881103e-34,1.468506462e-33,-7.371213978e-37,-2.921182971e-37,-0.000000000e+00,0.000000000e+00
-4.987513988e-34,1.465876818e-33,-7.398731328e-37,-5.152041962e-37,-0.000000000e+00,0.000000000e+00
-5.005117984e-34,1.463115255e-33,-5.242200633e-37,-6.144550523e-37,-0.000000000e+00,0.000000000e+00
-5.011302527e-34,1.461173549e-33,-1.683363274e-37,-5.673213019e-37,-0.000000000e+00,0.000000000e+00
-5.004395391e-34,1.460698476e-33,2.102234350e-37,-3.988230178e-37,-0.000000000e+00,0.000000000e+00
-4.986853234e-34,1.461818194e-33,4.931713847e-37,-1.692419288e-37,-0.000000000e+00,0.000000000e+00
-4.964390578e-34,1.464109930e-33,5.986486205e-37,4.892665056e-38,-0.000000000e+00,0.000000000e+00
-4.944129187e-34,1.466756107e-33,5.055084125e-37,1.961568761e-37,-0.000000000e+00,0.000000000e+00
-4.932359569e-34,1.468832197e-33,2.576785918e-37,2.444779710e-37,-0.000000000e+00,0.000000000e+00
-4.932609557e-34,1.469626055e-33,-5.208955371e-38,2.035763085e-37,0.000000000e+00,0.000000000e+00
-4.944605191e-34,1.468879504e-33,-3.134120548e-37,1.132161559e-37,-0.000000000e+00,0.000000000e+00
-4.964424388e-34,1.466871005e-33,-4.342747177e-37,2.561156970e-38,-0.000000000e+00,0.000000000e+00
